,article_id,challenging,no_effect,reinforcing,split_label,concat_results,concat_results_binary,majority,distribution_CRNe
958,1850318.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
959,1850319.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
960,1850693.txt,1.0,2.0,0.0,test,102,TrueFalseTrue,no_effect,"[0.333, 0.0, 0.667]"
961,1850880.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
962,1851071.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
963,1851284.txt,0.0,3.0,0.0,test,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
964,1851462.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
965,1851741.txt,0.0,3.0,0.0,test,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
966,1851769.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
967,1851784.txt,1.0,2.0,0.0,test,102,TrueFalseTrue,no_effect,"[0.333, 0.0, 0.667]"
968,1851785.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
969,1851807.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
970,1851918.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
971,1852149.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
972,1852150.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
973,1852327.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
974,1852329.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
975,1852524.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
976,1852525.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
977,1852738.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
978,1852953.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
979,1852954.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
980,1853112.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
981,1853113.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
982,1853521.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
983,1853537.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
984,1853566.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
985,1853693.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
986,1853778.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
987,1853974.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
988,1853975.txt,1.0,2.0,0.0,test,102,TrueFalseTrue,no_effect,"[0.333, 0.0, 0.667]"
989,1854366.txt,0.0,3.0,0.0,test,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
990,1854595.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
991,1854596.txt,1.0,2.0,0.0,test,102,TrueFalseTrue,no_effect,"[0.333, 0.0, 0.667]"
992,1854779.txt,0.0,3.0,0.0,test,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
993,1855006.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
994,1855036.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
995,1855058.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
996,1855169.txt,0.0,3.0,0.0,test,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
997,1855424.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
998,1855643.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
999,1855644.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
