,article_id,challenging,no_effect,reinforcing,split_label,concat_results,concat_results_binary,majority,distribution_CRNe
952,1849778.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
953,1849779.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
954,1849934.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
955,1850204.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
956,1850220.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
957,1850221.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
958,1850318.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
959,1850319.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
960,1850693.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
961,1850880.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
962,1851071.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
963,1851284.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
964,1851462.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
965,1851741.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
966,1851769.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
967,1851784.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
968,1851785.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
969,1851807.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
970,1851918.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
971,1852149.txt,2.0,0.0,1.0,test,210,TrueTrueFalse,challenging,"[0.667, 0.333, 0.0]"
972,1852150.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
973,1852327.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
974,1852329.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
975,1852524.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
976,1852525.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
977,1852738.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
978,1852953.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
979,1852954.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
980,1853112.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
981,1853113.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
982,1853521.txt,2.0,1.0,0.0,test,201,TrueFalseTrue,challenging,"[0.667, 0.0, 0.333]"
983,1853537.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
984,1853566.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
985,1853693.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
986,1853778.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
987,1853974.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
988,1853975.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
989,1854366.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
990,1854595.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
991,1854596.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
992,1854779.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
993,1855006.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
994,1855036.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
995,1855058.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
996,1855169.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
997,1855424.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
998,1855643.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
999,1855644.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
